customer_age,asset_value,credit_score,contract_length,interest_rate,payment_frequency,time_to_default,defaulted
42.0,8235.73,684.0,60,0.0521,2,4.79,1
66.0,35588.97,639.0,12,0.0651,2,40.46,1
55.0,65964.11,530.0,48,0.0585,4,2.65,0
69.0,379041.01,615.0,12,0.0366,12,22.9,0
24.0,167493.31,618.0,60,0.0384,1,9.53,0
44.0,23820.03,577.0,24,0.0613,12,15.98,1
21.0,672229.95,667.0,12,0.0599,1,23.82,1
42.0,58037.21,585.0,24,0.0541,1,55.61,0
41.0,208215.69,684.0,48,0.0375,4,54.97,0
54.0,18863.64,724.0,36,0.0825,4,7.13,0
46.0,5441.65,617.0,36,0.0339,4,3.29,1
54.0,14640.82,743.0,60,0.0478,4,37.31,1
56.0,2320.8,564.0,12,0.0781,1,8.49,1
77.0,494889.27,589.0,48,0.0524,1,3.09,0
40.0,74201.0,689.0,48,0.0488,12,57.22,0
31.0,23750.43,769.0,24,0.0558,1,19.77,0
49.0,94148.07,787.0,60,0.0371,12,4.69,1
33.0,72354.58,850.0,48,0.0481,12,16.35,0
67.0,111405.66,662.0,12,0.0648,4,19.51,0
41.0,200692.95,687.0,48,0.0688,12,9.38,1
37.0,44805.17,597.0,36,0.0819,2,11.51,0
38.0,24838.76,575.0,60,0.0352,2,25.24,1
56.0,137005.34,723.0,24,0.0764,1,33.38,1
43.0,133563.56,622.0,12,0.0621,2,9.45,1
35.0,66219.87,823.0,36,0.0716,4,12.24,1
70.0,528371.12,554.0,48,0.0233,4,40.95,0
32.0,38645.2,749.0,60,0.035,12,57.28,0
46.0,24346.47,599.0,60,0.0546,1,27.62,0
55.0,90952.39,618.0,12,0.0641,2,23.08,0
21.0,30487.2,754.0,24,0.0414,1,21.67,0
52.0,98274.17,632.0,36,0.0426,12,21.86,0
29.0,26029.66,648.0,24,0.0288,4,2.26,0
57.0,40125.11,619.0,12,0.04,12,14.17,0
31.0,396662.24,850.0,12,0.0423,2,7.2,0
55.0,39911.22,638.0,36,0.0425,4,34.04,1
62.0,26934.1,705.0,60,0.032,2,3.37,0
58.0,193045.04,680.0,60,0.0884,1,10.31,1
49.0,20930.4,722.0,36,0.0704,4,13.17,0
42.0,29943.18,639.0,24,0.0633,1,38.74,0
36.0,106570.4,680.0,36,0.0729,4,19.18,1
67.0,153033.39,739.0,60,0.0616,2,1.0,0
35.0,202901.6,614.0,24,0.0947,2,0.15,1
29.0,28361.22,809.0,48,0.0339,12,8.53,1
55.0,108663.22,819.0,24,0.02,12,0.08,0
33.0,37567.4,761.0,60,0.0323,4,40.78,0
31.0,32674.31,707.0,12,0.02,4,12.98,0
23.0,199428.84,401.0,24,0.0254,4,38.41,1
38.0,34559.77,742.0,24,0.0378,12,23.15,1
44.0,79079.16,661.0,12,0.0471,2,13.39,0
49.0,69953.04,675.0,60,0.0714,1,1.81,0
59.0,20521.85,510.0,48,0.0834,1,3.52,0
53.0,157328.75,749.0,48,0.0559,4,3.39,0
42.0,104849.46,555.0,36,0.0256,1,1.89,0
42.0,8214.94,712.0,48,0.0399,1,32.91,0
53.0,79017.22,790.0,48,0.0441,1,50.8,0
64.0,27640.2,653.0,24,0.0415,12,20.76,0
47.0,179346.56,822.0,36,0.0231,12,20.92,0
38.0,14109.45,625.0,48,0.0757,1,6.24,0
30.0,41920.2,760.0,24,0.02,2,0.07,0
23.0,85993.29,570.0,36,0.0394,2,4.01,1
55.0,63217.74,803.0,24,0.0527,12,27.46,0
54.0,128406.75,788.0,12,0.0534,2,40.99,1
54.0,13115.87,747.0,60,0.0419,4,18.73,1
43.0,312360.84,661.0,60,0.0561,4,6.72,0
66.0,101229.42,560.0,60,0.0287,2,15.76,0
38.0,233215.5,661.0,48,0.048,1,13.35,1
59.0,143521.51,811.0,60,0.024,2,17.84,0
44.0,59183.02,713.0,60,0.0324,1,3.2,0
36.0,16577.5,545.0,36,0.0695,1,8.26,1
54.0,34079.35,588.0,36,0.0454,2,14.99,0
51.0,293479.58,825.0,36,0.0463,4,4.35,1
50.0,239291.51,749.0,48,0.0402,1,25.34,0
46.0,32221.85,577.0,60,0.0365,1,18.02,1
44.0,3574.91,523.0,48,0.0504,12,1.78,1
81.0,48402.67,637.0,48,0.0948,2,26.21,0
63.0,44904.67,515.0,48,0.0217,12,11.13,0
56.0,46640.63,684.0,48,0.0304,1,49.09,0
47.0,101573.63,850.0,48,0.0311,1,31.37,0
60.0,143804.87,540.0,48,0.02,12,34.7,0
53.0,161183.63,681.0,60,0.0476,2,3.42,1
45.0,93499.29,831.0,36,0.0456,12,15.94,1
40.0,9889.5,775.0,24,0.0373,12,6.35,0
44.0,42565.54,685.0,24,0.063,1,50.73,0
18.0,599643.02,685.0,24,0.0409,4,28.45,0
48.0,87048.15,584.0,12,0.0466,4,9.23,1
38.0,86493.07,673.0,36,0.0532,4,18.69,1
69.0,85775.26,724.0,60,0.0427,2,19.6,0
45.0,90706.08,811.0,48,0.084,12,52.17,0
27.0,5524.17,638.0,24,0.042,2,17.3,1
44.0,47121.08,681.0,36,0.063,4,16.74,0
29.0,57647.79,605.0,60,0.0485,2,1.01,1
52.0,215667.99,723.0,24,0.0495,2,3.47,0
49.0,62797.65,778.0,36,0.0674,2,3.86,1
59.0,11539.01,763.0,60,0.0438,4,1.01,0
33.0,92050.18,583.0,36,0.0489,2,4.9,0
46.0,26800.49,715.0,48,0.055,2,6.01,0
25.0,17733.56,632.0,36,0.0382,4,53.66,0
56.0,25999.72,801.0,36,0.0599,4,33.52,0
53.0,103002.06,684.0,12,0.0802,2,11.19,1
52.0,210820.27,548.0,48,0.0329,12,23.44,0
45.0,97044.99,678.0,36,0.0372,2,50.28,0
51.0,112648.0,746.0,48,0.0292,1,30.03,1
69.0,96090.46,724.0,36,0.0862,4,1.9,0
41.0,66259.04,649.0,48,0.0621,12,9.3,1
47.0,120202.2,641.0,60,0.0243,1,23.7,1
29.0,5330.63,601.0,24,0.0201,1,11.77,0
32.0,66908.97,661.0,12,0.0626,1,40.44,1
46.0,21058.82,614.0,24,0.0966,12,32.03,0
62.0,191549.7,797.0,36,0.0488,1,11.36,0
41.0,51680.96,610.0,36,0.0204,4,39.01,0
41.0,61756.1,712.0,60,0.02,12,38.48,0
39.0,13292.14,705.0,36,0.0428,4,40.75,1
37.0,165517.28,795.0,48,0.022,12,13.08,1
49.0,112120.35,809.0,24,0.0449,4,32.9,0
23.0,104500.58,770.0,36,0.0603,12,19.26,0
64.0,26555.1,735.0,60,0.0553,1,1.17,1
35.0,27621.79,595.0,12,0.0588,4,8.13,1
56.0,74876.81,593.0,24,0.055,4,42.89,0
26.0,29896.65,615.0,60,0.0646,4,36.29,0
55.0,92493.44,775.0,60,0.0449,2,7.04,0
55.0,6898.69,707.0,24,0.052,1,55.34,0
51.0,36770.66,787.0,60,0.076,4,35.51,1
30.0,361043.4,800.0,12,0.0659,4,9.59,1
49.0,92919.22,627.0,12,0.0248,12,8.65,0
27.0,70741.92,703.0,36,0.0339,1,8.09,0
41.0,435925.46,699.0,48,0.0245,1,17.61,0
60.0,5790.92,667.0,36,0.046,4,55.39,0
57.0,26494.41,647.0,48,0.02,2,8.82,0
45.0,40087.78,818.0,24,0.0618,4,9.78,1
30.0,141259.12,705.0,60,0.0311,2,38.69,0
55.0,143724.9,701.0,36,0.02,1,5.52,0
45.0,25184.73,620.0,60,0.093,1,14.73,1
18.0,162422.19,768.0,36,0.0356,2,28.57,0
57.0,40002.02,599.0,36,0.02,1,17.54,1
45.0,201116.5,745.0,12,0.0385,12,0.33,0
63.0,21319.07,748.0,48,0.0815,2,28.24,1
29.0,52928.03,659.0,24,0.02,12,36.41,1
18.0,36674.34,732.0,60,0.0699,4,36.27,0
49.0,172134.32,719.0,36,0.02,4,23.35,0
49.0,35497.54,696.0,60,0.0594,12,42.11,0
20.0,57385.76,701.0,12,0.0276,1,49.98,0
30.0,99390.46,706.0,24,0.0506,12,29.7,0
85.0,103286.14,713.0,48,0.0399,1,0.91,1
40.0,145357.66,706.0,48,0.0563,12,12.5,0
56.0,73948.54,590.0,36,0.0614,12,21.19,0
35.0,39409.06,685.0,24,0.06,1,3.66,1
18.0,42205.31,726.0,48,0.0354,12,10.31,1
42.0,61431.15,710.0,24,0.0554,2,28.58,1
41.0,76848.6,795.0,60,0.0685,1,8.22,0
39.0,51680.11,762.0,12,0.0452,4,31.74,0
43.0,61035.04,613.0,24,0.0533,4,36.66,0
49.0,13131.2,683.0,24,0.0273,12,49.53,0
43.0,116699.24,669.0,48,0.0557,4,40.02,1
26.0,71762.14,700.0,36,0.0372,2,23.69,1
52.0,163059.5,700.0,36,0.0458,4,11.68,0
18.0,59883.75,761.0,60,0.0497,4,46.79,0
18.0,10525.99,718.0,48,0.0539,1,34.71,0
56.0,41837.73,823.0,48,0.0417,12,36.23,1
53.0,49024.24,724.0,12,0.0831,4,8.0,1
44.0,125857.21,617.0,36,0.0307,12,0.69,1
24.0,7553.2,653.0,48,0.02,1,56.6,0
34.0,62391.2,760.0,60,0.0246,4,1.54,0
41.0,100075.0,539.0,12,0.0295,4,7.93,1
21.0,30900.02,565.0,36,0.0501,1,57.87,0
34.0,64513.39,701.0,36,0.086,1,2.82,1
55.0,31983.12,795.0,36,0.0576,4,35.19,1
66.0,28866.21,831.0,12,0.0447,2,5.56,1
39.0,39798.33,678.0,60,0.0359,12,58.48,0
56.0,29416.41,806.0,60,0.0732,12,4.27,1
18.0,118612.64,707.0,48,0.0279,12,24.55,1
55.0,28711.36,547.0,48,0.02,2,0.91,0
33.0,24272.27,699.0,36,0.0321,12,20.6,0
50.0,350784.96,638.0,24,0.0391,1,15.43,0
41.0,156488.85,792.0,48,0.0615,1,26.99,0
65.0,9306.67,697.0,60,0.0659,4,16.15,0
32.0,27867.93,572.0,36,0.0603,2,11.1,1
54.0,76302.65,550.0,60,0.02,2,8.85,0
41.0,82764.55,698.0,36,0.05,4,18.33,1
43.0,13487.35,458.0,12,0.0507,2,39.85,0
42.0,190720.73,648.0,48,0.0579,12,58.39,1
32.0,136656.32,723.0,12,0.02,4,0.29,0
45.0,96945.25,594.0,48,0.0413,12,4.18,1
44.0,232519.3,799.0,60,0.0408,12,5.06,0
49.0,94116.63,819.0,60,0.0677,4,20.66,1
46.0,93768.18,598.0,24,0.0503,1,14.06,1
57.0,284269.86,670.0,60,0.036,4,0.73,1
59.0,180091.36,799.0,36,0.02,2,57.37,0
29.0,25809.36,700.0,24,0.0225,12,22.68,1
58.0,112780.1,561.0,36,0.0611,12,16.52,1
27.0,30814.24,686.0,24,0.02,2,47.75,0
54.0,99126.74,615.0,36,0.02,4,5.6,1
54.0,96433.94,811.0,24,0.065,1,1.66,1
18.0,15010.91,761.0,48,0.0625,2,37.44,0
46.0,53005.68,669.0,48,0.0224,1,17.77,0
38.0,78061.87,714.0,24,0.0441,12,16.59,0
34.0,38704.45,569.0,12,0.0787,4,13.42,1
65.0,82019.31,625.0,24,0.0505,4,8.79,0
35.0,134040.57,850.0,12,0.0568,12,10.72,1
33.0,58070.14,705.0,36,0.0794,2,15.02,1
46.0,74951.72,793.0,24,0.0861,12,55.39,1
55.0,238810.13,723.0,12,0.05,2,27.86,1
43.0,96105.0,831.0,24,0.0783,12,9.37,0
62.0,73190.75,500.0,48,0.0673,1,4.65,1
53.0,22969.46,681.0,48,0.0401,4,16.52,0
18.0,117128.4,850.0,24,0.0573,1,43.06,0
37.0,83295.51,796.0,24,0.02,2,14.18,0
37.0,216152.5,833.0,60,0.0612,2,9.84,0
52.0,62747.78,699.0,48,0.0389,12,4.83,1
18.0,9737.44,646.0,36,0.0335,1,41.11,0
83.0,10936.7,597.0,24,0.0701,4,4.59,1
53.0,124951.48,590.0,60,0.0291,2,30.72,0
47.0,33853.8,781.0,24,0.057,12,27.86,1
63.0,92667.0,751.0,48,0.0682,4,41.09,0
80.0,67119.68,693.0,12,0.0404,12,1.33,1
58.0,50673.6,751.0,12,0.053,2,33.67,1
59.0,54373.86,714.0,48,0.0343,4,21.0,0
47.0,25200.28,796.0,36,0.031,12,12.36,0
43.0,58936.88,795.0,60,0.045,2,44.01,0
38.0,33373.14,593.0,24,0.1129,12,20.9,1
33.0,41263.91,727.0,24,0.0856,12,6.5,1
35.0,43319.19,533.0,24,0.039,12,29.41,1
25.0,47729.59,713.0,60,0.047,4,20.77,0
44.0,150568.51,760.0,60,0.0414,4,23.57,1
20.0,52586.21,569.0,48,0.0235,2,46.79,0
48.0,166658.54,658.0,60,0.0347,12,23.06,1
44.0,278689.89,701.0,24,0.04,4,33.43,0
47.0,140778.73,723.0,24,0.02,4,2.24,1
37.0,102177.68,672.0,60,0.0437,12,0.47,1
85.0,83019.62,583.0,60,0.0641,2,17.96,1
65.0,142252.47,695.0,48,0.0884,1,48.57,0
26.0,65470.88,535.0,12,0.0604,12,15.87,0
48.0,160262.74,677.0,60,0.0318,2,0.55,1
36.0,110647.62,656.0,12,0.0299,1,19.95,1
30.0,41779.44,687.0,36,0.0482,2,2.46,0
25.0,146656.86,644.0,12,0.0507,1,53.01,0
51.0,65609.78,549.0,60,0.0475,1,4.17,1
35.0,53845.17,663.0,24,0.0731,2,55.91,0
60.0,37190.21,793.0,24,0.0586,4,38.19,0
60.0,70687.13,826.0,60,0.0595,2,44.2,1
66.0,162180.08,850.0,48,0.0566,1,11.03,1
32.0,145646.83,850.0,60,0.0362,12,11.24,0
52.0,85254.3,580.0,60,0.02,1,52.48,0
54.0,109058.93,659.0,48,0.0473,1,16.44,1
38.0,213565.06,698.0,48,0.0369,2,45.27,0
33.0,51535.89,691.0,36,0.0628,1,4.01,1
69.0,19625.4,707.0,36,0.0383,12,13.53,1
48.0,219944.35,850.0,36,0.0732,4,19.36,0
55.0,35250.03,592.0,48,0.0629,12,26.84,1
33.0,30021.28,629.0,12,0.0833,4,30.92,1
27.0,9934.83,850.0,60,0.0815,12,10.64,0
36.0,106009.4,638.0,36,0.0647,4,37.42,0
43.0,11831.82,739.0,12,0.0271,2,2.29,0
29.0,28275.22,803.0,60,0.0411,4,4.24,0
45.0,107821.98,749.0,12,0.0359,2,10.97,0
20.0,123243.98,719.0,24,0.0522,12,12.03,1
28.0,31203.82,794.0,24,0.059,1,43.18,1
55.0,52357.3,611.0,60,0.0437,2,16.94,1
54.0,25019.37,650.0,12,0.0619,4,5.65,1
39.0,34599.8,754.0,12,0.0368,2,7.8,1
30.0,78136.71,493.0,48,0.02,2,2.05,1
30.0,36255.75,842.0,36,0.0544,2,2.18,0
39.0,46900.56,730.0,60,0.0444,2,29.7,0
55.0,13839.66,715.0,12,0.0525,1,25.06,1
59.0,185898.51,537.0,36,0.0656,2,22.6,1
38.0,99714.52,571.0,60,0.0454,12,11.68,1
28.0,132310.32,660.0,12,0.0256,2,56.06,0
49.0,217602.51,781.0,24,0.0382,2,16.77,0
33.0,26233.36,492.0,12,0.0783,1,43.48,0
37.0,41839.89,779.0,24,0.0588,12,35.9,0
65.0,9001.67,664.0,24,0.0733,1,0.56,1
57.0,1383909.34,678.0,48,0.0403,1,12.67,0
47.0,51555.53,725.0,48,0.0647,12,1.09,1
26.0,169181.59,727.0,36,0.0693,12,58.78,0
48.0,17358.52,629.0,60,0.02,2,1.39,0
61.0,162168.05,762.0,36,0.0559,12,25.59,1
39.0,383690.25,468.0,48,0.0539,2,7.91,1
65.0,56371.51,655.0,36,0.0265,1,0.37,1
64.0,21788.08,715.0,60,0.0267,2,6.94,1
70.0,52114.77,666.0,60,0.0908,2,3.12,0
50.0,6459.06,517.0,12,0.0534,12,32.65,0
54.0,57648.14,776.0,36,0.0753,1,17.13,0
66.0,136075.77,575.0,48,0.0648,12,0.59,0
52.0,57771.01,693.0,12,0.051,1,3.58,1
37.0,45064.97,715.0,36,0.0297,4,39.47,0
38.0,101475.04,702.0,60,0.063,1,35.45,0
49.0,109537.79,817.0,48,0.0502,1,23.43,0
26.0,11385.48,695.0,36,0.0533,1,48.26,0
43.0,65435.68,743.0,60,0.0555,1,20.59,0
61.0,684186.02,694.0,60,0.0571,2,31.88,1
18.0,15756.11,761.0,36,0.0609,12,59.76,0
68.0,54972.11,839.0,36,0.0319,1,50.75,0
62.0,417377.4,714.0,48,0.0641,2,10.33,1
38.0,180624.43,778.0,12,0.0647,12,9.42,1
53.0,35832.24,846.0,60,0.0541,2,9.65,1
45.0,73580.5,836.0,12,0.0621,1,10.55,0
63.0,59747.84,661.0,12,0.0789,12,6.61,0
60.0,28337.13,804.0,60,0.067,1,13.25,0
24.0,55589.4,725.0,36,0.0271,4,5.21,1
54.0,45253.44,812.0,60,0.0392,2,12.12,1
42.0,67020.17,757.0,12,0.0462,1,1.69,0
46.0,28328.31,728.0,48,0.0382,12,3.6,0
34.0,16703.64,743.0,60,0.0222,12,37.2,1
71.0,57452.81,726.0,48,0.0688,2,15.36,1
61.0,332740.51,729.0,36,0.0342,4,32.15,0
34.0,65003.92,684.0,36,0.0745,1,7.97,1
25.0,42976.39,675.0,48,0.02,12,32.36,1
39.0,127272.51,850.0,48,0.0656,4,9.57,0
52.0,51107.19,748.0,60,0.0671,12,33.19,1
49.0,387717.76,643.0,36,0.0546,2,2.27,1
64.0,59640.34,672.0,48,0.0449,12,0.42,1
57.0,120631.66,806.0,24,0.0498,4,0.9,1
60.0,28152.62,626.0,60,0.0504,12,16.09,0
50.0,99021.2,552.0,60,0.0592,4,26.43,0
24.0,78833.51,559.0,24,0.0464,2,1.96,1
42.0,56584.7,527.0,36,0.0494,2,4.74,1
61.0,36251.72,570.0,48,0.0567,2,37.47,1
44.0,31633.43,582.0,48,0.0505,12,13.14,1
53.0,79407.86,839.0,36,0.0322,2,53.82,0
40.0,112301.12,695.0,24,0.0343,2,19.42,1
30.0,52724.59,664.0,24,0.0485,2,20.08,1
43.0,79799.13,556.0,24,0.02,4,22.95,1
50.0,57646.53,686.0,60,0.0471,2,41.9,0
35.0,66073.7,526.0,48,0.0534,12,4.47,0
41.0,48998.99,663.0,12,0.0482,12,57.43,0
31.0,60959.96,850.0,60,0.0591,2,37.76,0
62.0,889167.1,766.0,60,0.054,12,36.98,1
41.0,81767.43,679.0,48,0.0671,2,0.18,1
67.0,114153.23,770.0,36,0.0532,2,1.85,0
68.0,92783.45,648.0,48,0.0887,12,2.19,1
44.0,46036.19,620.0,36,0.0506,1,8.11,1
30.0,218379.4,850.0,48,0.0652,12,3.92,0
18.0,44749.53,586.0,60,0.0463,4,6.02,0
23.0,171966.43,665.0,24,0.0507,4,3.26,0
24.0,42864.23,731.0,60,0.0311,1,4.54,1
66.0,22926.01,606.0,60,0.048,4,15.01,1
47.0,86283.72,765.0,12,0.0334,12,52.46,0
51.0,19837.55,669.0,60,0.073,12,17.6,1
18.0,102297.47,766.0,60,0.0536,4,21.35,1
27.0,18139.39,759.0,60,0.0614,2,23.91,0
58.0,43520.7,676.0,12,0.02,4,28.4,1
49.0,14303.65,850.0,36,0.02,1,9.45,0
43.0,1008694.03,633.0,12,0.0437,4,17.98,1
53.0,11453.38,835.0,24,0.0216,1,31.21,0
70.0,60464.62,817.0,36,0.02,1,6.17,0
42.0,187832.2,850.0,12,0.066,12,14.29,0
46.0,168785.83,717.0,24,0.0565,4,29.08,0
48.0,140272.48,621.0,24,0.0341,2,46.31,0
81.0,43598.22,850.0,48,0.0525,1,54.29,0
18.0,231211.68,667.0,48,0.0867,4,44.14,0
55.0,149251.95,619.0,60,0.0314,4,3.42,1
43.0,74035.47,681.0,36,0.0683,12,6.17,0
54.0,76159.17,602.0,12,0.0409,2,23.95,1
35.0,44182.2,753.0,60,0.0377,2,20.66,0
44.0,24109.18,639.0,36,0.0249,4,16.88,1
56.0,206313.26,671.0,48,0.0528,2,23.88,0
85.0,222394.47,797.0,12,0.0661,1,0.85,1
57.0,24732.93,762.0,24,0.0562,12,18.81,1
32.0,51339.45,702.0,24,0.0457,4,40.05,0
39.0,51874.2,717.0,60,0.037,2,11.91,1
38.0,57950.48,701.0,60,0.0846,4,8.02,0
18.0,63850.19,657.0,12,0.0388,2,23.38,0
40.0,154332.01,700.0,24,0.0387,1,1.92,1
56.0,28361.35,749.0,60,0.02,4,34.02,0
26.0,25684.76,687.0,24,0.085,12,27.62,0
61.0,206203.69,742.0,48,0.02,2,58.37,0
52.0,37697.73,616.0,60,0.069,12,8.18,0
34.0,16932.07,640.0,36,0.062,12,9.65,0
43.0,36859.55,627.0,60,0.0404,1,18.17,1
69.0,43042.67,643.0,48,0.0546,1,24.31,0
56.0,283498.67,829.0,12,0.0593,2,28.84,0
45.0,150968.46,773.0,24,0.0953,4,18.76,1
41.0,188625.83,592.0,12,0.0852,2,7.65,0
46.0,135940.65,744.0,60,0.0648,2,8.26,1
37.0,154236.69,661.0,36,0.0551,1,8.69,1
18.0,30089.09,632.0,12,0.0633,2,11.61,0
76.0,49089.37,551.0,36,0.0547,2,27.79,1
47.0,22249.72,797.0,60,0.0571,4,35.42,1
51.0,48509.36,564.0,36,0.037,2,2.47,1
44.0,118670.38,695.0,36,0.0486,4,19.23,1
34.0,68499.61,605.0,48,0.0656,2,20.95,1
42.0,222232.81,778.0,12,0.0511,1,37.38,1
21.0,19121.8,667.0,60,0.0598,2,2.29,0
79.0,98739.3,687.0,48,0.0397,4,13.4,0
26.0,17183.37,690.0,36,0.0491,12,4.38,0
30.0,65786.93,730.0,48,0.0253,4,59.68,0
38.0,125534.19,701.0,48,0.0658,2,3.74,1
64.0,48315.0,696.0,36,0.02,2,7.98,1
45.0,103894.02,648.0,60,0.0596,2,21.49,0
26.0,22931.52,543.0,24,0.0226,4,18.89,1
64.0,11342.48,588.0,48,0.031,4,8.58,0
56.0,104509.12,772.0,12,0.0303,1,21.42,0
53.0,342494.28,669.0,36,0.0672,2,16.55,0
56.0,22113.75,634.0,24,0.0258,12,0.68,1
81.0,203250.44,559.0,48,0.0463,4,1.53,0
78.0,62531.36,528.0,36,0.0416,4,37.27,1
35.0,15745.48,630.0,36,0.0449,4,1.87,1
69.0,19312.25,789.0,48,0.065,4,21.86,0
51.0,60826.74,644.0,12,0.0474,12,54.08,0
52.0,39956.14,740.0,36,0.0471,1,14.09,1
20.0,16108.25,640.0,36,0.0318,12,5.27,1
42.0,11003.41,764.0,48,0.0309,12,24.42,0
33.0,25675.2,665.0,24,0.022,4,49.5,0
57.0,72679.09,577.0,36,0.0429,4,21.54,1
61.0,59492.13,673.0,36,0.0797,2,9.79,1
18.0,36270.57,850.0,48,0.0536,1,4.18,0
45.0,73268.58,850.0,36,0.0511,1,26.37,1
62.0,169401.47,749.0,48,0.02,1,49.1,0
42.0,88798.63,686.0,12,0.0723,2,51.33,0
56.0,53034.15,730.0,48,0.082,1,26.13,1
50.0,151459.27,732.0,24,0.0333,12,30.81,0
50.0,22928.82,696.0,36,0.0305,4,17.93,1
41.0,47814.32,744.0,12,0.0788,12,37.95,1
27.0,48967.5,721.0,36,0.0577,12,55.34,0
28.0,17379.5,668.0,36,0.0844,1,17.55,1
56.0,39345.07,580.0,48,0.0736,4,25.8,0
45.0,7517.89,654.0,36,0.02,1,47.79,1
43.0,405217.02,780.0,12,0.0818,1,22.43,0
39.0,23449.07,697.0,60,0.0526,4,1.9,1
40.0,292469.05,730.0,36,0.0505,2,17.66,0
61.0,62198.4,672.0,48,0.0507,2,50.14,0
40.0,105331.11,594.0,24,0.0484,2,1.42,1
25.0,36724.53,676.0,36,0.02,4,30.55,0
56.0,73712.65,598.0,48,0.0777,12,33.73,0
42.0,114747.53,591.0,36,0.0389,12,56.91,0
45.0,116372.6,821.0,60,0.0438,4,5.51,1
69.0,129932.89,658.0,60,0.0616,1,28.28,0
45.0,41426.14,626.0,12,0.085,1,8.17,1
49.0,37035.8,850.0,60,0.0483,4,34.58,1
27.0,12158.98,781.0,48,0.054,1,46.67,0
42.0,101034.67,663.0,60,0.078,1,0.96,1
54.0,176730.05,743.0,48,0.0613,2,9.34,0
22.0,301336.14,676.0,36,0.0594,4,24.37,0
48.0,81240.78,631.0,12,0.02,2,5.47,0
47.0,27820.27,747.0,12,0.044,12,9.02,0
46.0,10969.83,668.0,60,0.0534,12,13.59,0
61.0,169679.52,708.0,24,0.0532,12,20.02,0
50.0,9934.05,802.0,60,0.0683,12,9.67,1
67.0,42590.9,791.0,24,0.0255,1,43.24,0
30.0,47843.63,645.0,60,0.0295,1,1.39,0
47.0,55856.71,749.0,48,0.0694,2,52.32,0
46.0,62056.63,587.0,48,0.0718,4,28.55,1
29.0,68744.19,745.0,24,0.0293,1,12.09,1
59.0,5348.85,715.0,12,0.0554,4,6.93,1
80.0,60758.11,738.0,24,0.0451,2,0.93,1
45.0,6440.91,670.0,36,0.0371,12,31.34,0
53.0,124519.56,850.0,12,0.026,1,39.88,0
46.0,34367.78,610.0,24,0.0321,12,0.45,1
34.0,6925.48,797.0,36,0.0336,2,8.15,1
18.0,26523.74,597.0,36,0.081,4,13.15,1
34.0,33857.8,750.0,60,0.0599,1,27.81,1
24.0,196948.91,758.0,24,0.0557,4,39.16,0
71.0,72884.97,705.0,48,0.0276,4,0.05,0
43.0,84494.77,650.0,60,0.0765,12,52.27,0
40.0,195091.05,714.0,12,0.0789,1,11.0,1
58.0,54385.66,727.0,48,0.0549,2,15.34,1
28.0,127285.51,850.0,36,0.0527,1,33.0,0
33.0,118641.44,613.0,12,0.0527,4,23.19,0
46.0,16539.89,644.0,60,0.0648,12,5.5,0
60.0,261184.83,728.0,36,0.0208,4,40.86,0
53.0,14468.05,674.0,36,0.0287,4,21.59,0
49.0,149846.49,690.0,36,0.034,1,40.92,1
46.0,13133.57,807.0,48,0.0406,4,51.44,0
51.0,109232.81,418.0,60,0.0561,1,4.17,1
48.0,385352.92,640.0,60,0.0704,1,27.46,0
30.0,48388.69,526.0,48,0.0686,4,5.44,1
46.0,46334.6,580.0,60,0.02,12,17.87,1
29.0,110242.75,850.0,36,0.0878,4,16.38,0
46.0,43070.93,760.0,36,0.0942,12,32.74,1
38.0,368899.2,795.0,36,0.0828,4,56.49,0
83.0,72561.68,692.0,60,0.0362,2,9.35,1
44.0,43470.18,776.0,24,0.0401,2,55.64,0
24.0,34881.59,523.0,12,0.02,2,19.52,0
43.0,23554.01,804.0,24,0.0557,4,19.04,0
53.0,31960.15,618.0,48,0.0554,4,43.4,0
70.0,42164.19,647.0,24,0.0427,12,26.66,0
36.0,36767.18,751.0,24,0.0317,2,16.57,0
21.0,31002.55,732.0,48,0.0544,1,0.4,1
57.0,488376.17,708.0,24,0.0466,2,0.41,1
24.0,21373.45,564.0,12,0.0578,2,5.39,1
38.0,69329.97,710.0,60,0.0812,1,47.49,0
41.0,108284.9,796.0,48,0.0634,2,24.77,0
44.0,112432.46,647.0,24,0.0549,2,39.21,1
55.0,56465.94,831.0,36,0.054,12,53.44,0
35.0,47065.59,613.0,36,0.0292,2,2.15,0
41.0,94046.77,701.0,48,0.049,1,19.59,1
45.0,78160.65,850.0,36,0.0562,1,4.44,0
47.0,46214.14,632.0,12,0.0684,2,14.27,0
46.0,12558.1,805.0,24,0.0634,4,55.54,0
52.0,37499.25,850.0,12,0.0448,2,53.76,0
58.0,19023.87,717.0,12,0.0775,1,3.37,0
51.0,30725.26,647.0,60,0.02,1,2.15,0
52.0,61896.77,623.0,24,0.0614,1,23.38,1
21.0,85710.97,830.0,48,0.0309,4,14.15,0
46.0,355205.85,828.0,36,0.0806,4,0.13,0
52.0,34982.16,845.0,60,0.0698,4,46.24,1
56.0,129913.7,697.0,12,0.0206,2,23.06,0
35.0,81304.77,804.0,36,0.0299,1,25.03,0
35.0,218818.45,695.0,24,0.02,2,6.55,0
36.0,106534.99,612.0,12,0.0652,2,3.45,1
53.0,21840.44,812.0,12,0.059,4,17.03,1
61.0,10688.82,850.0,24,0.0682,2,17.98,0
